customer_id,order_date,year,month,category,quantity,discount_pct,shipping_fee_usd,total_amount_usd,customer_rating,is_repeat_customer,age,membership_tier,total_spend_usd,total_orders,avg_order_value_usd,revenue_usd,orders,unique_customers
C05569,2026-01-31,2026,1,Clothing & Apparel,1,0,3.99,53.94,4.1,1,36,Gold,776.43,12,61.31,44793.18,316,309
C03794,2020-03-16,2020,3,Books,1,0,9.99,23.81,4.1,1,56,Platinum,860.5,6,130.9,32642.23,258,254
C06037,2022-02-18,2022,2,Food & Grocery,2,0,0,47.84,4.1,1,39,Platinum,1011.95,15,76.13,25922.18,237,236
C03666,2025-12-07,2025,12,Electronics,3,0,4.99,1371.37,4.1,1,43,Silver,529.67,4,123.93,39321.84,304,298
C07267,2025-12-10,2025,12,Electronics,1,0,6.99,153.72,4.1,0,28,Silver,771.01,16,43.77,39321.84,304,298
C06003,2020-03-24,2020,3,Travel & Luggage,1,0,4.99,103.91,4.1,1,34,Gold,903.64,19,46.46,32642.23,258,254
C02634,2024-10-21,2024,10,Home & Kitchen,1,15,4.99,72.27,4.1,1,28,Free,477.21,10,48.11,31867.25,285,278
C03736,2024-03-22,2024,3,Electronics,5,0,0,943.11,4.2,1,48,Gold,547.25,8,79.55,38111.12,301,297
C03984,2022-05-09,2022,5,Sports & Outdoors,1,0,3.99,52.64,3,1,37,Free,371.38,17,24.33,32317.62,254,249
C00629,2021-10-23,2021,10,Jewelry & Accessories,2,50,0,78.89,4.4,1,20,Free,48.06,1,55.22,33889.76,284,280
C05773,2020-04-11,2020,4,Sports & Outdoors,1,0,0,60.6,4.6,0,41,Silver,4773.5,21,213.61,34865.39,281,275
C04629,2026-01-25,2026,1,Clothing & Apparel,2,0,6.99,92.01,2.5,1,46,Free,838,21,43.33,44793.18,316,309
C05184,2025-10-11,2025,10,Electronics,1,0,3.99,587.56,3.1,1,18,Gold,95.95,2,44.83,39940.71,287,282
C06836,2025-07-26,2025,7,Home & Kitchen,2,0,3.99,170.81,4.1,0,41,Free,16.42,1,17.11,41236.16,269,267
C04050,2020-01-24,2020,1,Office Supplies,1,5,0,155.74,4.1,1,44,Silver,2005.75,32,60.28,35415.25,266,261
C01961,2024-09-17,2024,9,Home & Kitchen,2,0,4.99,276.5,3.5,1,44,Free,3958.43,19,239.06,36001.08,293,290
C07876,2023-08-13,2023,8,Clothing & Apparel,2,0,4.99,128.26,3.4,1,23,Free,485.83,19,30.08,31889.91,261,256
C02579,2023-03-10,2023,3,Sports & Outdoors,2,0,0,147.23,4.1,0,37,Silver,948.8,15,64.19,34346.46,264,263
C02885,2024-08-05,2024,8,Home & Kitchen,2,15,4.99,125.65,4.4,1,28,Platinum,237.38,8,26.68,31282.29,258,252
C01183,2021-09-04,2021,9,Home & Kitchen,1,0,3.99,57.62,4.6,1,29,Silver,1346.39,14,89.13,30858.17,263,256
C06609,2022-07-26,2022,7,Sports & Outdoors,3,15,0,186.46,4.6,0,41,Free,798.32,12,63.5,31442.92,263,260
C06780,2022-12-11,2022,12,Health & Wellness,2,0,3.99,36.16,4.1,0,33,Silver,1605.42,24,70.42,34494.54,281,275
C00949,2022-04-25,2022,4,Automotive,1,0,0,52.05,4.1,1,21,Free,36.07,1,40.99,35381.99,265,257
C06189,2023-04-06,2023,4,Electronics,3,0,4.99,561.48,4.1,1,18,Free,429.76,5,76.79,36986.87,283,277
C05864,2025-04-20,2025,4,Food & Grocery,1,0,0,28.2,3.4,1,29,Free,289.6,5,58.68,31374.44,264,258
C01754,2026-02-18,2026,2,Electronics,4,0,4.99,195.16,4.2,1,36,Free,285.28,6,52.98,38488.48,254,251
C06757,2022-04-27,2022,4,Travel & Luggage,1,0,3.99,79.8,4.1,0,53,Free,886.42,26,36.14,35381.99,265,257
C01764,2021-10-06,2021,10,Books,2,0,0,52.32,4.1,1,34,Silver,1810.69,25,81.2,33889.76,284,280
C05938,2020-08-25,2020,8,Travel & Luggage,1,20,4.99,92.53,4.1,1,37,Free,305.97,7,43.29,35804.39,289,284
C04229,2023-05-11,2023,5,Clothing & Apparel,2,0,0,278.44,4.5,1,33,Gold,633.93,24,29,39628.39,280,274
C03743,2022-09-19,2022,9,Clothing & Apparel,1,0,4.99,50.68,4.1,0,30,Free,495.63,6,78.56,33303.4,273,268
C04287,2021-05-07,2021,5,Books,2,0,3.99,56.28,4,1,39,Free,52.65,2,30.89,34354.09,266,261
C02506,2025-02-11,2025,2,Jewelry & Accessories,1,0,4.99,60.52,4.3,0,50,Free,559.26,8,61.25,29197.88,255,255
C03732,2021-12-05,2021,12,Home & Kitchen,4,50,3.99,105.37,4.3,0,39,Platinum,1881.07,11,149.62,39234.46,304,300
C06453,2023-06-04,2023,6,Beauty & Personal Care,1,50,9.99,37.35,4.1,0,26,Gold,230.96,4,50.96,34020.34,275,272
C04756,2022-11-25,2022,11,Jewelry & Accessories,1,0,4.99,36.21,4.1,0,30,Free,1076.94,6,201.38,36954.4,272,265
C06990,2020-02-05,2020,2,Office Supplies,1,30,9.99,40.01,4.1,0,25,Free,59.84,1,60.82,34304.78,268,263
C02659,2024-06-15,2024,6,Food & Grocery,3,20,3.99,45.9,3.5,0,45,Silver,795.38,37,22.39,31217.29,264,258
C03071,2024-11-01,2024,11,Jewelry & Accessories,1,15,0,113.85,4.4,1,43,Free,3640.1,29,112.13,34159.4,260,254
C00364,2023-11-11,2023,11,Books,1,0,3.99,48.38,4.1,1,35,Silver,140.96,4,39.05,34414.38,265,262
C00506,2023-12-04,2023,12,Clothing & Apparel,2,0,4.99,162.4,4.1,1,44,Free,359.21,10,41.16,32063.21,272,267
C00249,2025-02-24,2025,2,Home & Kitchen,5,10,4.99,323.7,4.1,0,50,Gold,348.36,2,170.62,29197.88,255,255
C07852,2022-10-03,2022,10,Office Supplies,1,5,6.99,75.62,4.1,0,60,Free,712.77,14,47.16,39203.31,307,301
C04128,2021-12-01,2021,12,Food & Grocery,2,15,0,19.57,4.1,0,24,Free,2036.85,60,37.03,39234.46,304,300
C06627,2020-10-22,2020,10,Electronics,3,0,3.99,198.09,4.1,1,41,Silver,1289.22,18,63.3,31217.93,269,262
C03044,2024-06-24,2024,6,Jewelry & Accessories,4,0,4.99,168.89,4.1,0,53,Silver,1687.77,16,97.27,31217.29,264,258
C03131,2022-02-25,2022,2,Electronics,1,0,0,174.54,4.8,1,25,Free,789.9,27,31.95,25922.18,237,236
C01782,2024-05-15,2024,5,Food & Grocery,2,15,3.99,48.49,4.1,0,28,Free,613.22,17,38.61,29911.52,260,252
C06892,2020-08-31,2020,8,Books,4,15,3.99,66.21,3.9,1,35,Free,807.27,34,27.24,35804.39,289,284
C01673,2025-01-08,2025,1,Food & Grocery,1,0,3.99,35.37,4.1,0,41,Free,206.36,2,106.67,32012.75,255,249
C04166,2025-02-19,2025,2,Sports & Outdoors,1,0,4.99,25.33,4.3,1,19,Free,101.06,2,54.14,29197.88,255,255
C06414,2022-07-17,2022,7,Electronics,2,20,0,218.91,3.1,1,42,Gold,234.49,5,41.6,31442.92,263,260
C07590,2024-06-07,2024,6,Toys & Games,2,0,4.99,72.44,4.1,0,38,Gold,1896.78,48,42.34,31217.29,264,258
C07331,2023-08-27,2023,8,Electronics,1,20,6.99,79.82,4.1,0,42,Free,2418.16,38,73.42,31889.91,261,256
C04497,2020-01-09,2020,1,Electronics,2,0,9.99,174.18,4.6,0,35,Gold,2124.32,22,90.03,35415.25,266,261
C03238,2021-01-04,2021,1,Books,2,25,3.99,78.65,3.7,1,55,Silver,1277.9,19,70.13,31245.22,281,278
C03055,2023-12-07,2023,12,Office Supplies,1,10,0,91.9,4.1,1,45,Free,13124.07,40,293.4,32063.21,272,267
C01511,2024-11-24,2024,11,Electronics,3,0,0,240.14,4.1,1,23,Free,412.01,8,54.73,34159.4,260,254
C02280,2021-02-09,2021,2,Books,1,0,6.99,30.61,4.7,0,26,Silver,6707.81,33,235.92,30976.31,257,250
C06787,2025-08-10,2025,8,Home & Kitchen,1,0,0,93.31,4.5,1,50,Free,511.29,7,83.15,34388.76,290,286
C04975,2020-04-24,2020,4,Electronics,5,0,4.99,554.18,4.1,0,26,Silver,70.53,3,26.22,34865.39,281,275
C02504,2021-03-28,2021,3,Health & Wellness,1,40,0,15.63,4.1,0,33,Silver,1192.01,8,160.23,36891.43,292,285
C03794,2025-05-18,2025,5,Electronics,1,0,3.99,406.63,4.1,1,56,Platinum,860.5,6,130.9,36208.38,287,283
C06232,2020-09-19,2020,9,Automotive,1,0,4.99,45.34,4.1,1,27,Gold,941.29,9,108,34467.9,241,237
C00607,2024-02-06,2024,2,Electronics,1,15,0,147.94,4.1,0,27,Free,1226.13,67,21.21,32650.56,271,267
C04215,2021-09-30,2021,9,Clothing & Apparel,1,0,0,68.5,4.6,1,52,Silver,148.64,8,20.3,30858.17,263,256
C07205,2024-05-14,2024,5,Home & Kitchen,1,0,0,58.31,3.6,0,32,Silver,954.59,43,20.33,29911.52,260,252
C03622,2024-06-07,2024,6,Electronics,2,0,9.99,194.95,4.5,1,26,Free,8985.04,50,166.53,31217.29,264,258
C04818,2021-01-23,2021,1,Health & Wellness,1,0,9.99,29.3,4.1,0,33,Free,985.45,26,36.92,31245.22,281,278
C00968,2023-02-24,2023,2,Sports & Outdoors,3,0,0,266.49,4.1,1,21,Free,1000.21,28,37.87,32628.65,259,258
C00072,2025-03-24,2025,3,Clothing & Apparel,1,0,0,85.62,4.1,0,32,Free,213.44,19,11.05,38073.94,302,301
C01304,2024-04-20,2024,4,Sports & Outdoors,1,0,0,68.07,4.5,1,22,Free,306.36,9,39.01,33388.59,295,291
C07406,2023-07-01,2023,7,Clothing & Apparel,5,0,9.99,188.68,4.6,0,23,Free,1236.43,27,46.94,33716.87,263,258
C02473,2025-03-01,2025,3,Books,2,0,9.99,101.62,4.1,1,37,Free,215.52,5,42.26,38073.94,302,301
C06709,2020-12-23,2020,12,Food & Grocery,1,10,4.99,11.82,4.1,1,35,Free,6304.98,67,90.73,39996.64,303,294
C07706,2022-11-15,2022,11,Home & Kitchen,1,0,0,61.65,3.7,1,39,Free,52.46,1,61.22,36954.4,272,265
C06767,2020-12-10,2020,12,Home & Kitchen,1,20,4.99,68.26,4.1,0,42,Silver,6676.31,52,127.96,39996.64,303,294
C02348,2021-02-23,2021,2,Pet Supplies,1,15,3.99,45.01,4.1,1,44,Gold,1178.65,9,128.91,30976.31,257,250
C05443,2020-08-11,2020,8,Electronics,3,0,9.99,443.09,4.1,1,30,Platinum,4782.16,25,181.04,35804.39,289,284
C05542,2026-02-14,2026,2,Electronics,3,15,4.99,660.84,4.1,0,21,Free,550.05,8,76.24,38488.48,254,251
C00592,2022-04-05,2022,4,Jewelry & Accessories,1,5,9.99,110.57,2.3,1,42,Platinum,4559.73,9,449.37,35381.99,265,257
C07275,2022-10-27,2022,10,Electronics,1,5,0,103.64,4.1,1,47,Silver,3584.45,50,80.21,39203.31,307,301
C05811,2024-02-03,2024,2,Clothing & Apparel,1,0,4.99,139.31,4,1,19,Free,592.98,4,144.39,32650.56,271,267
C04542,2024-11-30,2024,11,Books,1,10,3.99,40.06,4.1,1,29,Platinum,5385.99,30,192,34159.4,260,254
C01751,2023-12-19,2023,12,Beauty & Personal Care,1,0,3.99,21.89,4.1,0,48,Free,1944.99,35,63.8,32063.21,272,267
C04966,2021-08-01,2021,8,Electronics,2,0,0,424.41,4.1,1,24,Free,1139.36,18,67.7,33747.82,267,260
C05982,2022-10-08,2022,10,Health & Wellness,5,0,3.99,179.55,4.4,1,31,Free,140.13,4,32.4,39203.31,307,301
C00062,2026-01-09,2026,1,Clothing & Apparel,2,10,0,92.03,3.3,1,37,Gold,159.85,3,58.76,44793.18,316,309
C03074,2023-12-17,2023,12,Electronics,1,15,3.99,195.85,4.1,1,30,Free,2956.36,35,87.39,32063.21,272,267
C02900,2023-04-01,2023,4,Electronics,1,10,4.99,86.47,4.1,1,59,Free,5534.67,29,186.06,36986.87,283,277
C04102,2025-06-03,2025,6,Electronics,1,0,3.99,177.04,4.1,1,27,Free,408.62,8,56.95,40777.79,306,297
C04007,2021-05-28,2021,5,Clothing & Apparel,1,25,4.99,198.5,4.1,1,36,Silver,115.13,7,15.84,34354.09,266,261
C06135,2020-10-31,2020,10,Automotive,1,5,0,65.13,4.1,1,35,Silver,1049.82,7,130.95,31217.93,269,262
C05198,2020-02-12,2020,2,Clothing & Apparel,1,0,6.99,126.54,3.6,1,37,Free,2951.14,38,76.99,34304.78,268,263
C04193,2022-10-05,2022,10,Home & Kitchen,1,25,9.99,32.47,4.1,1,34,Silver,930.53,19,48.78,39203.31,307,301
C06459,2020-03-28,2020,3,Toys & Games,1,15,9.99,35.99,3.5,1,36,Free,3172.9,57,63.76,32642.23,258,254
C04898,2021-10-10,2021,10,Jewelry & Accessories,2,0,3.99,119.39,4.1,1,19,Free,326.24,3,95.8,33889.76,284,280
C04751,2025-03-25,2025,3,Pet Supplies,1,10,4.99,44.7,4.1,0,49,Free,738.3,8,84.15,38073.94,302,301
C07636,2025-08-23,2025,8,Home & Kitchen,1,0,0,73.83,4.1,0,30,Free,1646.85,21,70.65,34388.76,290,286
C06223,2023-06-10,2023,6,Clothing & Apparel,1,10,6.99,36.46,4.1,0,44,Free,1668.92,21,77.37,34020.34,275,272
C04831,2023-03-27,2023,3,Electronics,3,0,9.99,808.4,4.8,0,43,Free,1170.62,15,77.31,34346.46,264,263
C06575,2020-07-12,2020,7,Office Supplies,1,30,3.99,45.88,3.9,1,53,Free,506.59,5,110.97,31542.99,266,261
C04758,2021-02-28,2021,2,Clothing & Apparel,1,25,0,25.85,4.4,1,29,Free,1216.42,10,106.79,30976.31,257,250
C03819,2021-02-14,2021,2,Electronics,2,5,0,137.57,4.1,1,35,Silver,1110.8,16,69.15,30976.31,257,250
C03505,2023-10-18,2023,10,Beauty & Personal Care,1,0,0,17.91,4.6,1,49,Free,444.55,14,35.77,39317.26,290,287
C02789,2021-06-30,2021,6,Clothing & Apparel,2,10,4.99,176.44,4.1,1,18,Gold,4382.13,25,165.52,32344.03,266,256
C00450,2023-08-19,2023,8,Sports & Outdoors,2,0,4.99,68.39,3.1,1,47,Free,2232.39,18,110.96,31889.91,261,256
C06155,2020-11-20,2020,11,Home & Kitchen,4,5,0,104.24,4.1,1,18,Free,684.76,20,33.79,36607.41,279,271
C01455,2022-11-21,2022,11,Pet Supplies,1,50,4.99,15.52,3.6,0,22,Free,782.4,25,32.41,36954.4,272,265
C00934,2023-10-23,2023,10,Electronics,1,0,0,185.32,4.8,1,53,Free,683.25,4,154.37,39317.26,290,287
C01088,2025-02-13,2025,2,Home & Kitchen,1,5,0,166.45,4.1,1,43,Free,1037.61,16,72.17,29197.88,255,255
C02955,2021-08-27,2021,8,Clothing & Apparel,1,20,4.99,46.49,4.1,0,35,Free,398.32,5,74.23,33747.82,267,260
C03114,2025-06-26,2025,6,Automotive,2,5,0,89.04,4.1,0,48,Free,103,2,47.7,40777.79,306,297
C06737,2023-04-09,2023,4,Home & Kitchen,1,0,6.99,91.1,4.9,0,27,Silver,208.07,2,116.81,36986.87,283,277
C07408,2022-08-29,2022,8,Pet Supplies,2,0,0,36.45,4.1,0,59,Platinum,158.4,1,144.78,35474.91,277,274
C00538,2022-08-09,2022,8,Toys & Games,1,0,0,32.56,4.1,1,31,Free,2088.86,19,125.88,35474.91,277,274
C06155,2022-10-30,2022,10,Electronics,2,40,0,205.41,4.1,0,18,Free,684.76,20,33.79,39203.31,307,301
C05499,2024-05-10,2024,5,Clothing & Apparel,1,5,4.99,83.76,4.1,1,41,Free,852.77,23,33.03,29911.52,260,252
C06618,2024-07-06,2024,7,Clothing & Apparel,1,0,6.99,51.51,3.1,1,24,Free,3088.26,35,77.75,33667.59,286,283
C04636,2023-07-05,2023,7,Clothing & Apparel,1,0,6.99,43.75,4.1,1,43,Silver,714.06,15,47,33716.87,263,258
C01017,2023-09-02,2023,9,Clothing & Apparel,1,15,6.99,52.91,4.1,0,30,Free,2839.93,52,60.33,33957.89,257,255
C02493,2022-09-12,2022,9,Clothing & Apparel,1,0,3.99,31.77,4.7,0,41,Gold,981.15,14,63.34,33303.4,273,268
C00619,2025-03-30,2025,3,Sports & Outdoors,1,0,0,61.89,4.5,1,40,Silver,1394.93,17,76.78,38073.94,302,301
C02225,2025-03-30,2025,3,Travel & Luggage,1,25,0,94.9,4.2,1,45,Free,696.21,13,47.52,38073.94,302,301
C05602,2021-11-09,2021,11,Home & Kitchen,1,0,9.99,47.91,4.1,0,42,Gold,488.78,5,100.01,31966,260,254
C01908,2024-01-09,2024,1,Food & Grocery,4,0,0,62.92,3.8,1,29,Free,1665.25,14,134.11,31774.33,276,268
C01660,2026-03-26,2026,3,Office Supplies,2,10,3.99,394.29,4.1,0,40,Free,1610.47,38,42.64,32872.17,266,261
C07258,2021-10-03,2021,10,Pet Supplies,1,0,4.99,45.77,4.1,1,37,Free,1331.75,15,87.59,33889.76,284,280
C04734,2024-11-30,2024,11,Sports & Outdoors,1,10,9.99,43.32,4.9,1,50,Free,1104.21,21,55.26,34159.4,260,254
C01219,2025-10-26,2025,10,Electronics,1,20,0,151.69,3.4,1,52,Free,1995.33,24,80.26,39940.71,287,282
C02644,2021-10-27,2021,10,Clothing & Apparel,1,10,6.99,76.08,4.1,0,27,Free,1775.26,26,62.89,33889.76,284,280
C01247,2023-07-14,2023,7,Electronics,3,0,3.99,708.63,3.1,1,18,Silver,535.22,5,97.36,33716.87,263,258
C00327,2021-02-28,2021,2,Sports & Outdoors,1,0,0,48.03,3.1,0,47,Gold,56.01,1,49.57,30976.31,257,250
C06667,2024-04-21,2024,4,Pet Supplies,1,0,0,30.7,2.4,1,47,Free,2372.5,18,120.92,33388.59,295,291
C00891,2023-12-08,2023,12,Office Supplies,2,0,3.99,286.57,4.1,1,37,Silver,58.8,2,29.07,32063.21,272,267
C02557,2021-06-18,2021,6,Books,1,40,6.99,20.9,4.1,1,50,Platinum,2880.49,31,103.92,32344.03,266,256
C05345,2023-05-01,2023,5,Electronics,2,0,0,233.88,4.1,1,48,Free,428.51,10,40.15,39628.39,280,274
C00186,2025-09-29,2025,9,Health & Wellness,3,0,0,60.31,4.1,1,39,Gold,579.12,10,66.78,34675.45,264,258
C04889,2020-08-03,2020,8,Toys & Games,1,0,3.99,108.41,4.1,0,18,Free,555.42,7,91.07,35804.39,289,284
C05315,2022-01-17,2022,1,Health & Wellness,3,0,3.99,92.95,4.1,1,30,Silver,2179.07,20,116.81,35008.98,290,284
C00750,2024-05-06,2024,5,Clothing & Apparel,2,20,0,182.85,4.1,0,30,Free,339.85,11,27.66,29911.52,260,252
C03570,2025-06-12,2025,6,Food & Grocery,2,10,0,15.43,4,0,27,Free,2453.7,46,50.43,40777.79,306,297
C04169,2026-03-15,2026,3,Sports & Outdoors,1,5,0,37.22,4.1,1,49,Gold,943.5,6,169.59,32872.17,266,261
C04122,2025-12-27,2025,12,Clothing & Apparel,1,15,6.99,50.36,3.7,1,55,Free,674.21,12,63.78,39321.84,304,298
C02274,2020-02-05,2020,2,Food & Grocery,1,0,9.99,29.74,4.1,1,25,Silver,94.83,2,48.45,34304.78,268,263
C01675,2023-10-24,2023,10,Clothing & Apparel,2,0,3.99,88.98,4.2,0,30,Gold,742.55,23,32.99,39317.26,290,287
C07672,2022-01-17,2022,1,Home & Kitchen,3,0,3.99,137.94,4.5,1,27,Platinum,7038.74,75,100.71,35008.98,290,284
C01119,2024-10-17,2024,10,Clothing & Apparel,1,20,3.99,37.22,4.1,0,31,Free,570.84,8,77.28,31867.25,285,278
C04464,2023-07-27,2023,7,Travel & Luggage,2,0,4.99,130.27,4.1,1,59,Free,1006.06,20,49.14,33716.87,263,258
C00710,2023-09-23,2023,9,Jewelry & Accessories,2,0,0,197.03,3.8,1,31,Free,17.8,1,16.86,33957.89,257,255
C00922,2025-04-17,2025,4,Clothing & Apparel,1,25,3.99,41.12,3.9,1,40,Gold,476.44,24,18.07,31374.44,264,258
C01578,2025-11-24,2025,11,Food & Grocery,1,30,6.99,15.58,4.1,1,27,Free,3037.74,26,108,28149.83,240,240
C00848,2026-01-01,2026,1,Books,1,0,9.99,33.88,4.1,1,55,Free,280.08,5,49.56,44793.18,316,309
C06709,2020-08-06,2020,8,Electronics,1,30,0,36.63,4.1,1,35,Free,6304.98,67,90.73,35804.39,289,284
C07699,2023-04-21,2023,4,Automotive,2,0,4.99,174.65,4.1,1,39,Free,1564.12,21,79.56,36986.87,283,277
C00303,2022-01-04,2022,1,Electronics,1,0,4.99,195.51,4.1,1,33,Silver,1895.43,26,77.66,35008.98,290,284
C04760,2021-08-02,2021,8,Books,1,10,4.99,20.52,4.1,1,24,Free,41.5,1,46.13,33747.82,267,260
C05753,2021-12-03,2021,12,Food & Grocery,2,0,0,64.29,4.1,1,36,Gold,124.99,3,41.61,39234.46,304,300
C00858,2022-07-11,2022,7,Clothing & Apparel,1,0,0,35.06,4.1,1,45,Free,1655.99,29,51.56,31442.92,263,260
C03800,2022-02-18,2022,2,Clothing & Apparel,2,5,6.99,48.67,3.3,1,32,Free,30.63,2,15.66,25922.18,237,236
C01212,2021-09-15,2021,9,Automotive,1,0,0,43.27,4.1,1,40,Silver,861.63,16,62.25,30858.17,263,256
C03186,2021-12-21,2021,12,Electronics,1,0,4.99,277.09,4.2,1,41,Silver,2718.47,29,100.77,39234.46,304,300
C07171,2020-12-16,2020,12,Clothing & Apparel,4,0,9.99,165.62,4.1,0,29,Silver,1789.32,24,65.98,39996.64,303,294
C05714,2022-09-10,2022,9,Sports & Outdoors,2,0,0,52.87,4.1,1,35,Free,2752.57,9,278.13,33303.4,273,268
C01323,2020-10-19,2020,10,Electronics,1,0,9.99,101,4.1,1,19,Silver,1480.62,43,35.91,31217.93,269,262
C00415,2025-10-21,2025,10,Sports & Outdoors,1,0,0,59.57,4.1,1,34,Silver,2588.02,17,140.66,39940.71,287,282
C02023,2020-05-12,2020,5,Electronics,1,10,4.99,96.44,4.1,0,40,Gold,702.07,3,211.39,38625.73,286,282
C06794,2024-05-21,2024,5,Sports & Outdoors,1,0,3.99,29.62,4.1,0,31,Silver,1163.89,4,285.41,29911.52,260,252
C00937,2024-07-04,2024,7,Clothing & Apparel,2,0,0,145.7,3.8,1,49,Free,672.56,18,42.77,33667.59,286,283
C01352,2020-08-20,2020,8,Electronics,1,0,3.99,156.65,4.1,1,46,Free,1349.89,38,32.48,35804.39,289,284
C00169,2020-03-22,2020,3,Jewelry & Accessories,2,0,4.99,202.55,4.1,0,34,Free,220.7,7,27.63,32642.23,258,254
C00180,2023-02-25,2023,2,Beauty & Personal Care,5,0,0,268.69,4.1,0,42,Free,3138.46,38,76.33,32628.65,259,258
C04945,2023-11-15,2023,11,Clothing & Apparel,2,15,6.99,238.65,4.1,1,35,Free,67.01,1,76.45,34414.38,265,262
C00973,2025-05-27,2025,5,Beauty & Personal Care,1,0,6.99,34.93,2.9,1,39,Gold,1785.97,7,227.11,36208.38,287,283
C02933,2025-06-14,2025,6,Clothing & Apparel,4,0,6.99,534.54,4.1,1,18,Gold,2467.66,18,126.16,40777.79,306,297
C04580,2021-12-26,2021,12,Books,2,0,9.99,23.14,4.1,1,33,Free,174.16,5,30.45,39234.46,304,300
C07838,2023-08-07,2023,8,Books,2,0,0,86.88,3.7,1,29,Platinum,7188.17,15,460.11,31889.91,261,256
C07138,2024-01-20,2024,1,Electronics,1,0,0,134.57,4.1,1,18,Silver,1728.33,32,56.94,31774.33,276,268
C06623,2025-12-11,2025,12,Pet Supplies,1,0,0,60.86,4.3,0,24,Gold,65.51,1,58.05,39321.84,304,298
C00199,2022-02-07,2022,2,Automotive,1,0,4.99,62.35,4.1,1,54,Gold,482.86,6,85.91,25922.18,237,236
C01666,2025-10-26,2025,10,Pet Supplies,1,30,3.99,21.73,4.1,1,41,Silver,165.61,4,46.96,39940.71,287,282
C00181,2025-04-15,2025,4,Electronics,2,0,4.99,333.22,3.1,0,18,Free,277.53,3,102.6,31374.44,264,258
C01482,2025-11-14,2025,11,Home & Kitchen,1,0,9.99,190.31,3.9,1,43,Free,105.45,1,98.13,28149.83,240,240
C07259,2022-01-10,2022,1,Home & Kitchen,2,0,4.99,58.43,3.2,0,29,Silver,734.91,28,28.51,35008.98,290,284
C05777,2020-04-22,2020,4,Electronics,2,0,0,805.35,4.1,0,34,Free,1181.97,22,60.54,34865.39,281,275
C00438,2023-11-10,2023,11,Electronics,2,5,4.99,231.41,4.1,0,29,Free,400.32,11,39.12,34414.38,265,262
C04931,2025-05-26,2025,5,Office Supplies,1,25,0,38.1,4.1,0,50,Free,216.78,6,35.73,36208.38,287,283
C06018,2026-01-14,2026,1,Toys & Games,2,0,0,29.88,3.6,1,56,Silver,239.94,2,118.55,44793.18,316,309
C01839,2020-07-31,2020,7,Books,1,0,0,19.5,4.1,1,35,Free,511.95,6,79.73,31542.99,266,261
C03505,2022-10-05,2022,10,Sports & Outdoors,2,0,0,105.69,3.8,1,49,Free,444.55,14,35.77,39203.31,307,301
C06181,2021-06-16,2021,6,Toys & Games,3,5,0,74.19,4.1,1,48,Gold,533.87,6,79.13,32344.03,266,256
C00751,2025-09-06,2025,9,Electronics,1,0,0,435.9,4.1,1,56,Free,2539.38,16,142.07,34675.45,264,258
C02350,2020-01-10,2020,1,Health & Wellness,3,0,6.99,38.52,3.7,0,39,Free,845.69,5,184.34,35415.25,266,261
C02173,2025-12-21,2025,12,Electronics,2,20,9.99,394.73,4.1,0,41,Free,519.97,6,96.03,39321.84,304,298
C04254,2024-11-01,2024,11,Home & Kitchen,1,15,0,138.01,4.1,0,24,Free,1801.21,15,133.52,34159.4,260,254
C01741,2020-09-22,2020,9,Books,2,10,9.99,109.89,4.1,1,54,Free,266.24,2,143.97,34467.9,241,237
C05672,2022-09-05,2022,9,Health & Wellness,1,0,3.99,26.02,4.1,0,38,Silver,1698.16,38,46.96,33303.4,273,268
C04785,2022-10-29,2022,10,Clothing & Apparel,3,0,4.99,199.02,4.1,0,44,Free,982.21,16,63.24,39203.31,307,301
C00298,2020-09-02,2020,9,Beauty & Personal Care,1,0,0,18.42,4.4,0,49,Gold,442.45,7,57.8,34467.9,241,237
C01914,2026-01-19,2026,1,Books,1,40,0,7.02,4.1,1,39,Free,3019.38,29,110.08,44793.18,316,309
C02974,2022-04-03,2022,4,Food & Grocery,1,0,0,12.32,4.1,1,24,Free,91.37,1,94.46,35381.99,265,257
C00506,2021-03-26,2021,3,Electronics,1,0,9.99,108.4,4.4,1,44,Free,359.21,10,41.16,36891.43,292,285
C02847,2024-08-14,2024,8,Electronics,1,0,6.99,169.09,4.1,0,46,Silver,707.36,11,62.28,31282.29,258,252
C07174,2023-12-15,2023,12,Jewelry & Accessories,1,0,3.99,38.1,4.1,1,28,Free,4569.76,16,333.07,32063.21,272,267
C07413,2020-03-31,2020,3,Books,2,0,0,69.01,4.1,0,26,Silver,654.67,13,46.7,32642.23,258,254
C06979,2021-08-26,2021,8,Books,1,20,0,4.73,4.1,0,30,Free,13911.3,37,407.26,33747.82,267,260
C03734,2021-04-04,2021,4,Health & Wellness,1,15,6.99,23.03,4.1,1,28,Free,5969.85,25,252.24,30250.04,245,241
C05488,2021-11-07,2021,11,Home & Kitchen,2,25,9.99,129.57,4.1,0,50,Gold,176.72,10,19.08,31966,260,254
C06980,2020-10-05,2020,10,Books,1,0,3.99,22.44,3.1,1,44,Silver,717.15,8,95.36,31217.93,269,262
C07691,2025-08-29,2025,8,Clothing & Apparel,1,0,0,74.9,4.1,0,37,Free,8743.68,40,199.77,34388.76,290,286
C00921,2023-12-16,2023,12,Office Supplies,1,0,6.99,141.64,4.1,0,37,Free,1857.07,15,140.33,32063.21,272,267
